Index,Price,Currency,Condition,Vehicle_brand,Vehicle_model,Vehicle_version,Vehicle_generation,Production_year,Mileage_km,Power_HP,Displacement_cm3,Fuel_type,CO2_emissions,Drive,Transmission,Type,Doors_number,Colour,Origin_country,First_owner,First_registration_date,Offer_publication_date,Offer_location,Features
1126,199900,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Veloce Q4,,2020,1.0,280.0,1995.0,Gasoline,158.0,4x4 (permanent),Automatic,SUV,5.0,white,,,,03/05/2021,"Morska 491 - 81002 Gdynia, Cisowa (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Rain sensor', 'Front parking sensors', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Heated front seats', 'Start-Stop system', 'Xenon lights', 'Active cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Speed limiter', 'Front side airbags', 'Daytime running lights', 'Leather upholstery', 'Multifunction steering wheel', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Bluetooth', 'Twilight sensor', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated side mirrors', 'Tinted windows', 'LED lights', 'Cruise control']"
1127,186900,PLN,New,Alfa Romeo,Giulia,2.0 Turbo Veloce,,2020,1.0,280.0,1995.0,Gasoline,144.0,Rear wheels,Automatic,sedan,4.0,white,,,,03/05/2021,"Morska 491 - 81002 Gdynia, Cisowa (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Speed limiter', 'Front side airbags', 'Daytime running lights', 'Leather upholstery', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'MP3', 'Heated side mirrors', 'Tinted windows', 'LED lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Heated front seats', 'Start-Stop system', 'Xenon lights', 'Active cruise control']"
1128,211000,PLN,Used,Alfa Romeo,Stelvio,2.0 Turbo Veloce Q4,,2021,2000.0,280.0,1995.0,Gasoline,158.0,4x4 (attached automatically),Automatic,SUV,5.0,blue,Poland,Yes,09/03/2021,03/05/2021,"ul. Jubilerska 6 - 04-190 Warszawa, Mazowieckie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Twilight sensor', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'On-board computer', 'MP3', 'Front side airbags', 'Daytime running lights', 'Cruise control', 'Front parking sensors', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Tinted windows', 'Xenon lights', 'Multifunction steering wheel', 'Rear view camera', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Dual zone air conditioning', 'Shift paddles', 'Heated front seats', 'Start-Stop system', 'Leather upholstery', 'Blind spot sensor', 'GPS navigation']"
1129,6200,PLN,Used,Alfa Romeo,147,,,2006,116000.0,120.0,1598.0,Gasoline,,Front wheels,Manual,compact,5.0,gray,,,,29/04/2021,"B.Chrobrego 35a - 64-500 Szamotuły, szamotulski, Wielkopolskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'ASR (traction control)', 'Dual zone air conditioning', 'Front side airbags', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Power steering', 'Electrochromic rear view mirror', 'On-board computer', 'Fog lights', 'Electric front windows', 'Drivers airbag', 'Alarm', 'ESP(stabilization of the track)', 'Air curtains', 'Velor upholstery']"
1130,95000,PLN,Used,Alfa Romeo,Giulia,2.0 Turbo 16V AT8,,2017,62500.0,200.0,1995.0,Gasoline,138.0,Rear wheels,Automatic,sedan,4.0,black,Poland,,02/03/2017,29/04/2021,"Obrońców Poczty Gdańskiej 19 - 52-204 Wrocław, Krzyki (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Front parking sensors', 'Electric rear windows', 'Isofix', 'On-board computer', 'Front side airbags', 'Fog lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'Air curtains', 'Start-Stop system', 'Xenon lights', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Lane assistant', 'Twilight sensor', 'Electrochromic rear view mirror', 'USB socket', 'Dual zone air conditioning', 'Heated side mirrors', 'Daytime running lights', 'Cruise control']"
1131,26900,PLN,Used,Alfa Romeo,Giulietta,1.6 JTDM Distinctive,,2012,130000.0,105.0,1598.0,Diesel,114.0,Front wheels,Manual,compact,5.0,white,,Yes,,29/04/2021,"Nowodąbrowska 141 - 33-100 Tarnów, Małopolskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Alarm', 'Bluetooth', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'Isofix', 'On-board computer', 'GPS navigation', 'Front side airbags', 'Aftermarket radio', 'LED lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Rain sensor', 'Electrochromic rear view mirror', 'AUX socket', 'Automatic air conditioning', 'Air curtains', 'DVD player', 'Rear side airbags', 'Start-Stop system', 'Fog lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electric rear windows', 'USB socket', 'Dual zone air conditioning', 'MP3', 'Heated side mirrors', 'Tinted windows', 'Daytime running lights', 'Velor upholstery']"
1132,5900,PLN,Used,Alfa Romeo,147,1.6 T.S Impression,,2006,195000.0,105.0,1598.0,Gasoline,,Front wheels,Manual,city_cars,3.0,black,,,,27/04/2021,"Piaskowo 61  - 64-500 Szamotuły, szamotulski, Wielkopolskie (Polska)","['ABS', 'Central locking', 'Electrically adjustable mirrors', 'On-board computer', 'Drivers airbag', 'Factory radio', 'Power steering', 'ESP(stabilization of the track)', 'ASR (traction control)', 'Twilight sensor', 'Immobilizer', 'Air curtains', 'Passengers airbag', 'Cruise control', 'Fog lights', 'Alarm', 'Electric front windows', 'Automatic air conditioning', 'Heated side mirrors', 'Front side airbags', 'Multifunction steering wheel', 'CD']"
1133,104900,PLN,Used,Alfa Romeo,Giulia,2.0 Turbo 16V AT8-Q4,,2017,39000.0,280.0,1995.0,Gasoline,152.0,4x4 (permanent),Automatic,sedan,4.0,burgundy,United States,,11/04/2018,28/04/2021,"Wrocławska 225 - 63-200 Jarocin, jarociński, Wielkopolskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Panoramic roof', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'MP3', 'Heated front seats', 'Adjustable suspension', 'Daytime running lights', 'Xenon lights', 'Active cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Airbag protecting the knees', 'Start-Stop system', 'LED lights', 'Leather upholstery', 'Multifunction steering wheel', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated side mirrors', 'Front side airbags', 'Sunroof', 'Fog lights', 'Cruise control']"
1134,19500,PLN,Used,Alfa Romeo,Spider,2.0-16 TSpark,,1997,161400.0,150.0,1970.0,Gasoline,,Front wheels,Manual,convertible,2.0,black,Switzerland,,06/01/1997,03/05/2021,"Nysa ul.Dmowskiego 1 - 48-303 Nysa, nyski, Opolskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Alarm', 'Bluetooth', 'DVD player', 'Aftermarket radio', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'MP3', 'Heated side mirrors', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Power steering', 'ASR (traction control)', 'GPS navigation', 'Heated front seats']"
1135,145900,PLN,Used,Alfa Romeo,Stelvio,,,2018,27300.0,200.0,2000.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,white,,Yes,,01/05/2021,"Wał Miedzieszyński 117 - 04-987 Warszawa, Wawer (Polska)","['ABS', 'Rain sensor', 'Electric front windows', 'On-board computer', 'Rear parking sensors', 'Power steering', 'Isofix', 'LED lights', 'Air curtains', 'Drivers airbag', 'Daytime running lights', 'Alarm', 'Central locking', 'Electric rear windows', 'ASR (traction control)', 'Cruise control', 'Twilight sensor', 'Heated windscreen', 'Rear side airbags', 'Airbag protecting the knees', 'USB socket', 'Factory radio', 'Alloy wheels', 'Electrically adjustable mirrors', 'Immobilizer', 'Tinted windows', 'Multifunction steering wheel', 'Bluetooth', 'Heated side mirrors', 'Start-Stop system', 'Passengers airbag', 'Front side airbags', 'Manual air conditioning']"
1136,119900,PLN,Used,Alfa Romeo,Stelvio,2.0 Turbo Executive Q4,,2018,28700.0,280.0,1995.0,Gasoline,182.0,4x4 (permanent),Automatic,SUV,5.0,black,,Yes,,29/04/2021,"Chojnice, chojnicki, Pomorskie","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'MP3', 'Heated windscreen', 'Airbag protecting the knees', 'Roof rails', 'Daytime running lights', 'Leather upholstery', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Panoramic roof', 'Electric rear windows', 'SD socket', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Heated side mirrors', 'Front side airbags', 'Start-Stop system', 'LED lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Speed limiter', 'Heated front seats', 'Tinted windows', 'Sunroof', 'Xenon lights', 'Active cruise control']"
1137,63900,PLN,Used,Alfa Romeo,Giulietta,,,2017,12000.0,170.0,1400.0,Gasoline,,Front wheels,Automatic,compact,5.0,burgundy,Denmark,Yes,,28/04/2021,"Gorczyn 76c - 98-100 Łask, łaski, Łódzkie (Polska)","['ABS', 'Electric front windows', 'Passengers airbag', 'Alarm', 'Bluetooth', 'ESP(stabilization of the track)', 'Isofix', 'Manual air conditioning', 'MP3', 'Rear side airbags', 'Daytime running lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Factory radio', 'Alloy wheels', 'Twilight sensor', 'AUX socket', 'Automatic air conditioning', 'On-board computer', 'Heated side mirrors', 'Tinted windows', 'Fog lights', 'Multifunction steering wheel', 'Central locking', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Electric rear windows', 'USB socket', 'Dual zone air conditioning', 'Air curtains', 'Front side airbags', 'Start-Stop system', 'Velor upholstery']"
1138,119900,PLN,Used,Alfa Romeo,Stelvio,2.0 Turbo TI Q4,,2018,51500.0,280.0,1995.0,Gasoline,158.0,4x4 (permanent),Automatic,SUV,5.0,blue,United States,,01/01/2018,03/05/2021,"Warszawa, Mazowieckie, Białołęka","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Front side airbags', 'Roof rails', 'Daytime running lights', 'Xenon lights', 'Active cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Panoramic roof', 'Electric rear windows', 'AUX socket', 'Isofix', 'Dual zone air conditioning', 'GPS navigation', 'Heated front seats', 'Rear side airbags', 'Start-Stop system', 'LED lights', 'Leather upholstery', 'Multifunction steering wheel', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'SD socket', 'Rear view camera', 'On-board computer', 'Heated windscreen', 'Airbag protecting the knees', 'Tinted windows', 'Sunroof', 'Fog lights', 'Cruise control']"
1139,197900,PLN,New,Alfa Romeo,Giulia,2.0 Turbo TI,,2021,1.0,200.0,1995.0,Gasoline,142.0,Rear wheels,Automatic,sedan,4.0,white,Poland,Yes,,02/05/2021,"ul. Wrocławska 35 - 55-095 Długołęka, wrocławski, Dolnośląskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Heated front seats', 'Start-Stop system', 'Xenon lights', 'Active cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Speed limiter', 'Front side airbags', 'Daytime running lights', 'Leather upholstery', 'Multifunction steering wheel', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'MP3', 'Heated side mirrors', 'Tinted windows', 'LED lights', 'Cruise control']"
1140,95900,PLN,Used,Alfa Romeo,Giulia,2.0 Turbo Veloce Q4,,2017,79500.0,280.0,1995.0,Gasoline,156.0,4x4 (permanent),Automatic,sedan,4.0,red,United States,,01/01/2017,30/04/2021,"Stalowa Wola, stalowowolski, Podkarpackie","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Airbag protecting the knees', 'LED lights', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Twilight sensor', 'Panoramic roof', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Front side airbags', 'Xenon lights', 'Multifunction steering wheel', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'Front parking sensors', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated front seats', 'Daytime running lights', 'Leather upholstery']"
1141,6500,PLN,Used,Alfa Romeo,159,,,2008,110000.0,184.0,2200.0,Gasoline,,,Manual,sedan,4.0,silver,Germany,,,03/05/2021,"Bolesławiec, bolesławiecki, Dolnośląskie",[]
1142,3999,PLN,Used,Alfa Romeo,147,2.0 T.S Distinctive,,2003,175000.0,150.0,1970.0,Gasoline,,Front wheels,Manual,city_cars,5.0,red,,,,03/05/2021,"Biały Bór, szczecinecki, Zachodniopomorskie","['ABS', 'Alloy wheels', 'Electric front windows', 'Automatic air conditioning', 'Air curtains', 'Drivers airbag', 'Rear side airbags', 'Multifunction steering wheel', 'ASR (traction control)', 'CD', 'Electric rear windows', 'Dual zone air conditioning', 'GPS navigation', 'Passengers airbag', 'Factory radio', 'Power steering', 'Alarm', 'Central locking', 'Electrically adjustable mirrors', 'On-board computer', 'Heated front seats', 'Front side airbags', 'Leather upholstery', 'Fog lights']"
1143,13900,PLN,Used,Alfa Romeo,166,,,1998,128100.0,205.0,1996.0,Gasoline,,Front wheels,Manual,sedan,4.0,silver,Italy,Yes,16/10/1998,01/05/2021,"Kosynierów 44 - 41-219 Sosnowiec, Śląskie (Polska)","['ABS', 'Electric front windows', 'Passengers airbag', 'Alloy wheels', 'Electrically adjustable seats', 'GPS navigation', 'Front side airbags', 'Velor upholstery', 'CD', 'Electrically adjustable mirrors', 'Factory radio', 'Electrochromic rear view mirror', 'Automatic air conditioning', 'Heated side mirrors', 'Tinted windows', 'Cruise control', 'Central locking', 'Drivers airbag', 'Power steering', 'Electric rear windows', 'On-board computer', 'Heated front seats', 'Fog lights']"
1144,11999,PLN,Used,Alfa Romeo,159,2.2 JTS 16V,,2007,230500.0,185.0,2198.0,Gasoline,218.0,Front wheels,Manual,station_wagon,4.0,golden,,,,27/04/2021,"Pruszcz Gdański, gdański, Pomorskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Front parking sensors', 'Electric rear windows', 'Isofix', 'On-board computer', 'Heated front seats', 'Roof rails', 'Leather upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'Air curtains', 'Airbag protecting the knees', 'Fog lights', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Twilight sensor', 'Electrochromic rear view mirror', 'AUX socket', 'Dual zone air conditioning', 'Auxiliary heating', 'Front side airbags', 'Xenon lights', 'Multifunction steering wheel']"
1145,19500,PLN,Used,Alfa Romeo,159,1.9 JTDM 8V DPF,,2010,94500.0,120.0,1910.0,Diesel,157.0,Front wheels,Manual,sedan,4.0,other,France,Yes,30/06/2010,25/04/2021,"Pamiątkowo, szamotulski, Wielkopolskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Rear parking sensors', 'Automatic air conditioning', 'Velor upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Electrochromic rear view mirror', 'On-board computer', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Electric rear windows', 'Fog lights']"
1146,29900,PLN,Used,Alfa Romeo,Giulietta,2.0 JTDM Distinctive,,2011,151000.0,170.0,1956.0,Diesel,124.0,Front wheels,Manual,compact,5.0,gray,,,,21/04/2021,"Suwalska 77 - 19-300 Ełk, ełcki, Warmińsko-mazurskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Panoramic roof', 'ESP(stabilization of the track)', 'Isofix', 'On-board computer', 'GPS navigation', 'Tinted windows', 'LED lights', 'Leather upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Electric rear windows', 'AUX socket', 'Automatic air conditioning', 'Air curtains', 'Heated front seats', 'Sunroof', 'Fog lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rear parking sensors', 'Electrically adjustable seats', 'USB socket', 'Dual zone air conditioning', 'MP3', 'Front side airbags', 'Daytime running lights', 'Xenon lights']"
1147,14400,PLN,Used,Alfa Romeo,159,1.9 JTDM 8V DPF,,2008,232034.0,120.0,1910.0,Diesel,157.0,Front wheels,Manual,station_wagon,4.0,black,,,28/07/2008,30/04/2021,"Komorniki, poznański, Wielkopolskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Electrochromic rear view mirror', 'Isofix', 'On-board computer', 'Heated side mirrors', 'Fog lights', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Electric rear windows', 'Automatic air conditioning', 'Air curtains', 'Front side airbags', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Dual zone air conditioning', 'MP3', 'Tinted windows', 'Multifunction steering wheel']"
1148,18700,PLN,Used,Alfa Romeo,Mito,1.4 TB MultiAir Progression,,2011,109300.0,135.0,1368.0,Gasoline,129.0,Front wheels,Manual,small_cars,3.0,black,Germany,Yes,,27/04/2021,"Tarnowska 140A - 33-300 Nowy Sącz, Małopolskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Rain sensor', 'Electrochromic side mirrors', 'AUX socket', 'Manual air conditioning', 'MP3', 'Airbag protecting the knees', 'Tinted windows', 'Velor upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Twilight sensor', 'Electrochromic rear view mirror', 'USB socket', 'On-board computer', 'Heated side mirrors', 'Front side airbags', 'Start-Stop system', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Isofix', 'Air curtains', 'Heated front seats', 'Rear side airbags', 'Fog lights', 'Multifunction steering wheel']"
1149,82900,PLN,Used,Alfa Romeo,Giulia,,,2016,75000.0,200.0,1995.0,Gasoline,,,Automatic,sedan,4.0,black,Poland,,24/01/2017,26/04/2021,"POZNAŃSKA 71 C - 76-200 Słupsk, Pomorskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Front parking sensors', 'Automatic air conditioning', 'Heated side mirrors', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'Dual zone air conditioning', 'Xenon lights', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Isofix', 'Shift paddles', 'Velor upholstery']"
1150,14990,PLN,Used,Alfa Romeo,Mito,1.3 JTDM,,2012,149000.0,95.0,1248.0,Diesel,104.0,Front wheels,Manual,small_cars,3.0,brown,,,,26/04/2021,"Brudzew, turecki, Wielkopolskie","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'CD', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Central locking', 'Drivers airbag', 'Power steering', 'ASR (traction control)']"
1151,6000,PLN,Used,Alfa Romeo,159,2.2JTS Progression,,2006,229000.0,185.0,2198.0,Gasoline,221.0,Front wheels,Manual,station_wagon,4.0,silver,Germany,,28/06/2006,28/04/2021,"ul. Kurlandzka 10 - 61-285 Poznań, Nowe Miasto (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Electric rear windows', 'Manual air conditioning', 'MP3', 'Tinted windows', 'Leather upholstery', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'On-board computer', 'Heated side mirrors', 'Daytime running lights', 'Velor upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Electrochromic rear view mirror', 'Automatic air conditioning', 'Air curtains', 'Front side airbags', 'Fog lights', 'Cruise control']"
1152,43800,PLN,Used,Alfa Romeo,Giulietta,1750 TBi Quadrifoglio Verde,,2014,193000.0,235.0,1742.0,Gasoline,177.0,Front wheels,Manual,compact,5.0,white,,,,26/04/2021,"ul.Warszawska 147 - 26-600 Radom, Mazowieckie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic rear view mirror', 'SD socket', 'Automatic air conditioning', 'MP3', 'LED lights', 'Multifunction steering wheel', 'Rear side airbags', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Front parking sensors', 'Electric rear windows', 'USB socket', 'On-board computer', 'GPS navigation', 'Fog lights', 'Airbag protecting the knees', 'Xenon lights', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'AUX socket', 'Isofix', 'Air curtains', 'Daytime running lights', 'Cruise control', 'Front side airbags', 'Leather upholstery']"
1153,19000,PLN,Used,Alfa Romeo,Giulietta,,,2012,239000.0,105.0,1598.0,Diesel,,,Manual,compact,5.0,black,,,,27/04/2021,"SIERKI 87 - 16-080 Tykocin, białostocki, Podlaskie (Polska)",[]
1154,169900,PLN,New,Alfa Romeo,Giulia,2.0 Turbo Business,,2021,1.0,200.0,1995.0,Gasoline,142.0,Rear wheels,Automatic,sedan,4.0,blue,Poland,,,04/05/2021,"ul. Jubilerska 6 - 04-190 Warszawa, Mazowieckie (Polska)","['ABS', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Rain sensor', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated front seats', 'Daytime running lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Lane assistant', 'Twilight sensor', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'MP3', 'Front side airbags', 'Xenon lights', 'Active cruise control', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Bluetooth', 'Front parking sensors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Start-Stop system', 'Leather upholstery', 'Multifunction steering wheel']"
1155,17200,PLN,Used,Alfa Romeo,159,1.9 JTDM 8V DPF Eco,,2011,206000.0,120.0,1910.0,Diesel,138.0,Front wheels,Manual,station_wagon,4.0,brown,Belgium,Yes,,28/04/2021,"Osiedlowa 2 - 09-402 Płock, Mazowieckie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Isofix', 'On-board computer', 'Start-Stop system', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rear parking sensors', 'Automatic air conditioning', 'Front side airbags', 'Fog lights', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Electric rear windows', 'Dual zone air conditioning', 'Rear side airbags', 'Leather upholstery']"
1156,24700,PLN,Used,Alfa Romeo,Giulietta,1.4 TB Distinctive,,2012,180000.0,120.0,1368.0,Gasoline,149.0,Front wheels,Manual,compact,5.0,black,Germany,,,02/05/2021,"Starogard Gdański, starogardzki, Pomorskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'ESP(stabilization of the track)', 'USB socket', 'Dual zone air conditioning', 'Heated side mirrors', 'Rear side airbags', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rear parking sensors', 'AUX socket', 'Isofix', 'On-board computer', 'Heated front seats', 'Daytime running lights', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Electrochromic side mirrors', 'SD socket', 'Automatic air conditioning', 'Air curtains', 'Front side airbags', 'Fog lights']"
